id,transaction_time,card_token,merchant_address_country,cost_region,transaction_type,transaction_cost_type,transaction_personal_details_input,transaction_card_ownership_proof_method,state,amount_currency,amount_value,billing_amount_currency,billing_amount_value,interchange_currency,inter_change_fee,merchant_name,category,conversion_revenue_gbp,total_revenue_gbp,total_cost_gbp,profit_gbp
12628,2018-01-09 11:37:49,e6af604f-973f-416d-86c9-5521425d2de4,EE,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,EUR,4.18,EUR,4.18,EUR,0.01,VEERENNI CAFE .VEERENN,FastFoodRestaurants,0.0,0.0087951,0.05889709446,-0.05010199446
12637,2018-01-09 12:24:53,ed39695c-a026-42ce-865d-8062a56ec18b,EE,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,EUR,4.68,EUR,4.68,EUR,0.01,VEERENNI CAFE .VEERENN,FastFoodRestaurants,0.0,0.0087951,0.05876516795999998,-0.04997006795999998
12647,2018-01-09 13:06:41,4276e10c-693c-4bd9-99e0-4b399281bed7,GB,Domestic,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,GBP,3.99,GBP,3.99,GBP,0.01,ITSU 034 GRT EASTRN ST,EatingPlacesRestaurants,0.0,0.01,0.05142,-0.04142
12664,2018-01-09 15:50:21,e6af604f-973f-416d-86c9-5521425d2de4,EE,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,EUR,0.7,EUR,0.7,EUR,0.0,REGALIA KAUPLU.PUHANGU,PackageStoresBeerWineLiqu,0.0,0.0,0.05981530289999999,-0.05981530289999999
12668,2018-01-09 16:27:27,ed39695c-a026-42ce-865d-8062a56ec18b,EE,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,EUR,1.5,EUR,1.5,EUR,0.0,MYFITNESS POST.NARVA M,AthleticFieldsCommercialSpor,0.0,0.0,0.0596042205,-0.0596042205
12669,2018-01-09 16:47:45,ee19e8c7-cd0a-4aca-a345-b8a2976f88c0,EE,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,EUR,3.3,EUR,3.3,EUR,0.01,HESBURGER 40005,FastFoodRestaurants,0.0,0.0087951,0.0591292851,-0.0503341851
12673,2018-01-09 17:03:54,ee19e8c7-cd0a-4aca-a345-b8a2976f88c0,EE,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,EUR,4.0,EUR,4.0,EUR,0.01,TALLINN CROSSFIT,AthleticFieldsCommercialSpor,0.0,0.0087951,0.05894458799999999,-0.05014948799999999
12691,2018-01-09 18:48:05,ed39695c-a026-42ce-865d-8062a56ec18b,EE,Inter,ECOM_PURCHASE,POS/ECOM,ECOM,NONE,SUCCESS,EUR,15.2,EUR,15.2,EUR,0.03,Wolt MackBar-B-Que,FastFoodRestaurants,0.0,0.0263853,0.05598943440000001,-0.02960413440000001
12696,2018-01-09 18:57:44,4276e10c-693c-4bd9-99e0-4b399281bed7,GB,Domestic,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,GBP,7.3,GBP,7.3,GBP,0.01,THE RUSKIN ARMS,EatingPlacesRestaurants,0.0,0.01,0.0448,-0.0348
12702,2018-01-09 19:42:59,4276e10c-693c-4bd9-99e0-4b399281bed7,GB,Domestic,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,GBP,7.3,GBP,7.3,GBP,0.01,THE RUSKIN ARMS,EatingPlacesRestaurants,0.0,0.01,0.0448,-0.0348
12709,2018-01-09 21:06:10,4276e10c-693c-4bd9-99e0-4b399281bed7,GB,Domestic,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,GBP,7.3,GBP,7.3,GBP,0.01,THE RUSKIN ARMS,EatingPlacesRestaurants,0.0,0.01,0.0448,-0.0348
12711,2018-01-09 22:24:39,4276e10c-693c-4bd9-99e0-4b399281bed7,GB,Domestic,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,GBP,8.4,GBP,8.4,GBP,0.02,THE RUSKIN ARMS,EatingPlacesRestaurants,0.0,0.02,0.0426,-0.0226
12729,2018-01-10 6:50:05,3a971774-4fbc-4b2f-b28b-4b7f52dadc91,EE,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,EUR,3.7,EUR,3.7,EUR,0.01,CIRCLE K KRISTIINE,ServiceStationsWithOrWithou,0.0,0.0087951,0.05902374389999999,-0.05022864389999999
12734,2018-01-10 8:00:10,e6af604f-973f-416d-86c9-5521425d2de4,EE,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,EUR,4.5,EUR,4.5,EUR,0.01,R-KIOSK 257 SOLE NESTE,MiscellaneousGeneralMerchandis,0.0,0.0087951,0.0588126615,-0.0500175615
12739,2018-01-10 8:15:33,ed39695c-a026-42ce-865d-8062a56ec18b,NL,Inter,ECOM_PURCHASE,POS/ECOM,ECOM,NONE,SUCCESS,EUR,2.76,EUR,2.76,EUR,0.01,UBER TRIP CPIXT HELP.U,Limousines,0.0,0.0087951,0.05927176572,-0.05047666572
12780,2018-01-10 11:15:00,ee19e8c7-cd0a-4aca-a345-b8a2976f88c0,EE,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,EUR,4.18,EUR,4.18,EUR,0.01,VEERENNI CAFE .VEERENN,FastFoodRestaurants,0.0,0.0087951,0.05889709446,-0.05010199446
12788,2018-01-10 11:36:30,ed39695c-a026-42ce-865d-8062a56ec18b,EE,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,EUR,7.87,EUR,7.87,EUR,0.02,VEERENNI CAFE .VEERENN,FastFoodRestaurants,0.0,0.0175902,0.057923476890000006,-0.040333276890000005
12793,2018-01-10 11:54:40,e6af604f-973f-416d-86c9-5521425d2de4,EE,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,EUR,4.18,EUR,4.18,EUR,0.01,VEERENNI CAFE .VEERENN,FastFoodRestaurants,0.0,0.0087951,0.05889709446,-0.05010199446
12809,2018-01-10 13:33:35,4276e10c-693c-4bd9-99e0-4b399281bed7,GB,Domestic,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,GBP,8.5,GBP,8.5,GBP,0.02,FALAFELICIOUS,EatingPlacesRestaurants,0.0,0.02,0.0424,-0.0224
12816,2018-01-10 15:08:37,3a971774-4fbc-4b2f-b28b-4b7f52dadc91,EE,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,EUR,14.98,EUR,14.98,EUR,0.03,ICA AB/SOPRUSE RIMI IS,GroceryStoresSupermarkets,0.0,0.0263853,0.05604748205999999,-0.029662182059999986
12832,2018-01-10 16:52:39,e6af604f-973f-416d-86c9-5521425d2de4,EE,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,EUR,5.15,EUR,5.15,EUR,0.01,REGALIA KAUPLU.PUHANGU,PackageStoresBeerWineLiqu,0.0,0.0087951,0.05864115705000001,-0.04984605705000001
12836,2018-01-10 17:04:45,ed39695c-a026-42ce-865d-8062a56ec18b,NL,Inter,ECOM_PURCHASE,POS/ECOM,ECOM,NONE,SUCCESS,EUR,8.19,EUR,8.19,EUR,0.02,UBER TRIP LFA7A HELP.U,Limousines,0.0,0.0175902,0.057839043929999986,-0.040248843929999986
12838,2018-01-10 17:08:38,ee19e8c7-cd0a-4aca-a345-b8a2976f88c0,EE,Inter,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,EUR,80.3,EUR,80.3,EUR,0.16,CIRCLE K OISMAE,ServiceStationsWithOrWithou,0.0,0.1407216,0.03881260409999987,0.10190899590000013
12857,2018-01-10 19:23:49,ed39695c-a026-42ce-865d-8062a56ec18b,NL,Inter,ECOM_PURCHASE,POS/ECOM,ECOM,NONE,SUCCESS,EUR,7.49,EUR,7.49,EUR,0.01,UBER TRIP LFCDR HELP.U,Limousines,0.0,0.0087951,0.058023741030000006,-0.049228641030000006
12859,2018-01-10 19:27:18,ed39695c-a026-42ce-865d-8062a56ec18b,EE,Inter,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,EUR,14.8,EUR,14.8,EUR,0.03,BASIILIK.TARTU MNT 87,EatingPlacesRestaurants,0.0,0.0263853,0.056094975599999986,-0.029709675599999985
12878,2018-01-10 20:47:47,e6af604f-973f-416d-86c9-5521425d2de4,EE,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,EUR,20.0,EUR,20.0,EUR,0.04,RED EMPEROR BAR-HO.AIA,LodgingHotelsMotelsResorts,0.0,0.0351804,0.05472294,-0.019542539999999997
12912,2018-01-11 8:05:16,ed39695c-a026-42ce-865d-8062a56ec18b,EE,Inter,ECOM_PURCHASE,POS/ECOM,ECOM,NONE,SUCCESS,EUR,3.3,EUR,3.3,EUR,0.01,Taxify 18.01.11 0753,Limousines,0.0,0.0087951,0.0591292851,-0.0503341851
12933,2018-01-11 11:02:31,c6bebd92-5a96-49a5-b986-4b6299206706,SG,Intra,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,SGD,7.0,GBP,3.9,GBP,0.04,STARBUCKS COFFEE - TW1,FastFoodRestaurants,-0.010053000000000534,0.029946999999999467,0.05451243375,-0.02456543375000053
12942,2018-01-11 11:29:11,ed39695c-a026-42ce-865d-8062a56ec18b,EE,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,EUR,3.96,EUR,3.96,EUR,0.01,VEERENNI CAFE .VEERENN,FastFoodRestaurants,0.0,0.0087951,0.058955142119999984,-0.050160042119999984
12976,2018-01-11 12:52:07,4276e10c-693c-4bd9-99e0-4b399281bed7,GB,Domestic,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,GBP,4.58,GBP,4.58,GBP,0.01,PRET A MANGER,EatingPlacesRestaurants,0.0,0.01,0.05024,-0.04024
13008,2018-01-11 17:15:57,ed39695c-a026-42ce-865d-8062a56ec18b,EE,Inter,ECOM_PURCHASE,POS/ECOM,ECOM,NONE,SUCCESS,EUR,2.9,EUR,2.9,EUR,0.01,Taxify 18.01.11 1704,Limousines,0.0,0.0087951,0.0592348263,-0.0504397263
13030,2018-01-11 19:15:11,ee19e8c7-cd0a-4aca-a345-b8a2976f88c0,EE,Inter,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,EUR,28.26,EUR,28.26,EUR,0.06,ICA AB/HAABERSTI RIMI,GroceryStoresSupermarkets,0.0,0.0527706,0.052543514219999976,0.00022708578000002477
13031,2018-01-11 19:22:57,4276e10c-693c-4bd9-99e0-4b399281bed7,GB,Domestic,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,GBP,15.6,GBP,15.6,GBP,0.03,Vaulty Towers,BarsCocktailLoungesDiscothe,0.0,0.03,0.028200000000000003,0.001799999999999996
13042,2018-01-11 20:45:13,c6bebd92-5a96-49a5-b986-4b6299206706,AU,Intra,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,AUD,4.4,GBP,2.57,GBP,0.03,HUDSONS COFFEE,FastFoodRestaurants,0.07507239999999982,0.10507239999999982,0.0562813405,0.04879105949999982
13048,2018-01-11 22:00:11,4276e10c-693c-4bd9-99e0-4b399281bed7,GB,Domestic,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,GBP,38.81,GBP,38.81,GBP,0.08,CUBANA,BarsCocktailLoungesDiscothe,0.0,0.08,-0.018220000000000007,0.09822
13062,2018-01-12 2:55:33,c6bebd92-5a96-49a5-b986-4b6299206706,AU,Intra,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,AUD,17.15,GBP,9.93,GBP,0.11,CITY GRP & TRADE PL,MiscellaneousFoodStoresConven,0.2054526499999998,0.3154526499999998,0.04724431581249999,0.2682083341874998
13063,2018-01-12 3:39:57,c6bebd92-5a96-49a5-b986-4b6299206706,AU,Intra,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,AUD,20.0,GBP,11.65,GBP,0.13,THE STAR PTY LIMITED,FastFoodRestaurants,0.30942000000000114,0.43942000000000114,0.045224275,0.39419572500000116
13065,2018-01-12 5:46:06,c6bebd92-5a96-49a5-b986-4b6299206706,AU,Intra,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,AUD,18.5,GBP,10.81,GBP,0.12,The Oaks Hotel,BarsCocktailLoungesDiscothe,0.31996350000000007,0.43996350000000006,0.046287454374999995,0.3936760456250001
13072,2018-01-12 8:02:52,e6af604f-973f-416d-86c9-5521425d2de4,EE,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,EUR,1.8,EUR,1.8,EUR,0.0,VEERENNI CAFE .VEERENN,FastFoodRestaurants,0.0,0.0,0.0595250646,-0.0595250646
13081,2018-01-12 9:24:06,c6bebd92-5a96-49a5-b986-4b6299206706,AU,Intra,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,AUD,26.9,GBP,15.73,GBP,0.17,The Oaks Hotel,BarsCocktailLoungesDiscothe,0.4769199000000004,0.6469199000000004,0.04033364987500001,0.6065862501250004
13103,2018-01-12 11:01:28,3a971774-4fbc-4b2f-b28b-4b7f52dadc91,EE,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,EUR,17.1,EUR,17.1,EUR,0.03,TOIT  S CITY.TARTU MNT,EatingPlacesRestaurants,0.0,0.0263853,0.05548811370000001,-0.029102813700000008
13105,2018-01-12 11:09:55,ee19e8c7-cd0a-4aca-a345-b8a2976f88c0,EE,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,EUR,6.21,EUR,6.21,EUR,0.01,VEERENNI CAFE .VEERENN,FastFoodRestaurants,0.0,0.0087951,0.05836147287,-0.04956637287
13138,2018-01-12 13:13:19,ed39695c-a026-42ce-865d-8062a56ec18b,EE,Inter,ECOM_PURCHASE,POS/ECOM,ECOM,NONE,SUCCESS,EUR,13.9,EUR,13.9,EUR,0.03,Wolt DerekuBurgerFaehl,FastFoodRestaurants,0.0,0.0263853,0.05633244330000001,-0.029947143300000006
13140,2018-01-12 13:18:49,e6af604f-973f-416d-86c9-5521425d2de4,GB,Domestic,ECOM_PURCHASE,POS/ECOM,ECOM,NONE,SUCCESS,GBP,106.19,GBP,106.19,GBP,0.21,Opodo ID 3879850104,TravelAgenciesAndTourOperato,0.0,0.21,-0.15298,0.36297999999999997
13206,2018-01-12 17:24:31,ee19e8c7-cd0a-4aca-a345-b8a2976f88c0,EE,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,EUR,7.0,EUR,7.0,EUR,0.01,TOPS.SOO 15,BarsCocktailLoungesDiscothe,0.0,0.0087951,0.058153028999999995,-0.049357928999999995
13207,2018-01-12 17:29:50,ed39695c-a026-42ce-865d-8062a56ec18b,EE,Inter,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,EUR,25.0,EUR,25.0,EUR,0.05,LUMBERJACK BARB.PRONKS,BarberAndBeautyShops,0.0,0.0439755,0.05340367500000004,-0.009428175000000039
13239,2018-01-12 20:10:24,ccfd1ad9-c242-42ad-ada4-e347ad76b275,GB,Domestic,CASH_WITHDRAWAL,ATM,CHIP,PIN,SUCCESS,GBP,30.0,GBP,30.0,GBP,-0.17,SAINSBURYS,ZMemberFinancialInstitut,0.0,-0.17,0.0984,-0.2684
13296,2018-01-13 1:06:44,3a971774-4fbc-4b2f-b28b-4b7f52dadc91,EE,Inter,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,EUR,8.4,EUR,8.4,EUR,0.02,MCDONALDS 9059239 Must,EatingPlacesRestaurants,0.0,0.0175902,0.0577836348,-0.0401934348
13315,2018-01-13 5:50:06,c6bebd92-5a96-49a5-b986-4b6299206706,AU,Intra,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,AUD,15.0,GBP,8.74,GBP,0.1,BATCH BREWING COMP  MA,PackageStoresBeerWineLiqu,0.2345649999999999,0.3345649999999999,0.04876820625,0.2857967937499999
13321,2018-01-13 7:09:37,c6bebd92-5a96-49a5-b986-4b6299206706,AU,Intra,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,AUD,13.0,GBP,7.57,GBP,0.12,SQ *LEMON ROSE,FastFoodRestaurants,0.19862300000000044,0.31862300000000043,0.05018577875000001,0.2684372212500004
13359,2018-01-13 11:15:16,c6bebd92-5a96-49a5-b986-4b6299206706,AU,Intra,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,AUD,67.0,GBP,38.79,GBP,0.43,DELHI 'O' DELHI,EatingPlacesRestaurants,0.7990569999999977,1.2290569999999976,0.01191132125000001,1.2171456787499977
13367,2018-01-13 11:51:53,3a971774-4fbc-4b2f-b28b-4b7f52dadc91,EE,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,EUR,10.6,EUR,10.6,EUR,0.02,CIRCLE K NOMME,ServiceStationsWithOrWithou,0.0,0.0175902,0.05720315820000002,-0.03961295820000002
13373,2018-01-13 12:30:26,3a971774-4fbc-4b2f-b28b-4b7f52dadc91,EE,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,EUR,12.0,EUR,12.0,EUR,0.02,TALLINNA TELETORN,OtherServicesNotElsewhereCla,0.0,0.0175902,0.05683376400000001,-0.03924356400000001
13375,2018-01-13 12:44:48,ee19e8c7-cd0a-4aca-a345-b8a2976f88c0,EE,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,EUR,3.08,EUR,3.08,EUR,0.01,MAXIMA X T268.KOPLI 35,MiscellaneousFoodStoresConven,0.0,0.0087951,0.05918733276000001,-0.05039223276000001
13381,2018-01-13 13:04:11,3a971774-4fbc-4b2f-b28b-4b7f52dadc91,EE,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,EUR,2.4,EUR,2.4,EUR,0.0,TALLINNA TELETORN,OtherServicesNotElsewhereCla,0.0,0.0,0.0593667528,-0.0593667528
13459,2018-01-13 16:30:42,ed39695c-a026-42ce-865d-8062a56ec18b,EE,Inter,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,EUR,59.5,EUR,59.5,EUR,0.12,RESTORAN RAE MEIEREI,EatingPlacesRestaurants,0.0,0.1055412,0.04430074650000004,0.06124045349999996
13469,2018-01-13 17:10:12,ed39695c-a026-42ce-865d-8062a56ec18b,EE,Inter,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,EUR,30.77,EUR,30.77,EUR,0.06,STOCKMANN,DepartmentStores,0.0,0.0527706,0.05188124318999998,0.0008893568100000193
13479,2018-01-13 18:00:55,4276e10c-693c-4bd9-99e0-4b399281bed7,GB,Domestic,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,GBP,1.19,GBP,1.19,GBP,0.0,TESCO STORES 6545,GroceryStoresSupermarkets,0.0,0.0,0.05702,-0.05702
13497,2018-01-13 19:18:48,ccfd1ad9-c242-42ad-ada4-e347ad76b275,GB,Domestic,CASH_WITHDRAWAL,ATM,CHIP,PIN,SUCCESS,GBP,40.0,GBP,40.0,GBP,-0.18,TESCO PITSEA EXTRA,ZMemberFinancialInstitut,0.0,-0.18,0.1114,-0.2914
13498,2018-01-13 19:20:53,3a971774-4fbc-4b2f-b28b-4b7f52dadc91,NL,Inter,ECOM_PURCHASE,POS/ECOM,ECOM,NONE,SUCCESS,EUR,2.75,EUR,2.75,EUR,0.01,UBER TRIP HATUK HELP.U,Limousines,0.0,0.0087951,0.059274404249999996,-0.050479304249999996
13499,2018-01-13 19:34:17,ed39695c-a026-42ce-865d-8062a56ec18b,EE,Inter,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,EUR,5.31,EUR,5.31,EUR,0.01,APOLLO KINO MUSTAMAE,MotionPictureTheaters,0.0,0.0087951,0.058598940569999994,-0.049803840569999994
13514,2018-01-13 22:00:09,e6af604f-973f-416d-86c9-5521425d2de4,EE,Inter,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,EUR,26.0,EUR,26.0,EUR,0.05,KINOKOHVIK SINILIND,FastFoodRestaurants,0.0,0.0439755,0.053139822,-0.009164322000000003
13523,2018-01-13 23:54:50,e6af604f-973f-416d-86c9-5521425d2de4,EE,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,EUR,10.0,EUR,10.0,EUR,0.02,KINOKOHVIK SINILIND,FastFoodRestaurants,0.0,0.0175902,0.05736147,-0.03977127
13528,2018-01-14 0:30:17,c6bebd92-5a96-49a5-b986-4b6299206706,AU,Intra,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,AUD,58.5,GBP,33.86,GBP,0.37,THE NORTHERN BEAN,EatingPlacesRestaurants,0.6888034999999988,1.058803499999999,0.01793600437500001,1.0408674956249988
13529,2018-01-14 0:30:34,e6af604f-973f-416d-86c9-5521425d2de4,EE,Inter,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,EUR,6.95,EUR,6.95,EUR,0.01,MCDONALDS 9059221 Viru,EatingPlacesRestaurants,0.0,0.0087951,0.05816622165,-0.04937112165
13530,2018-01-14 0:35:13,3a971774-4fbc-4b2f-b28b-4b7f52dadc91,NL,Inter,ECOM_PURCHASE,POS/ECOM,ECOM,UNKNOWN,SUCCESS,EUR,2.91,EUR,2.91,EUR,0.01,UBER BV,Limousines,0.0,0.0087951,0.05923218777000001,-0.05043708777000001
13531,2018-01-14 0:36:39,3a971774-4fbc-4b2f-b28b-4b7f52dadc91,NL,Inter,ECOM_PURCHASE,POS/ECOM,ECOM,NONE,SUCCESS,EUR,1.0,EUR,1.0,EUR,0.0,UBER TIP 3BGNW HELP.UB,Limousines,0.0,0.0,0.059736147,-0.059736147
13565,2018-01-14 10:15:28,3a971774-4fbc-4b2f-b28b-4b7f52dadc91,EE,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,EUR,12.68,EUR,12.68,EUR,0.03,RAHVA RAAMAT MUSTIKA K,BookStores,0.0,0.0263853,0.05665434396000002,-0.03026904396000002
13568,2018-01-14 10:23:30,3a971774-4fbc-4b2f-b28b-4b7f52dadc91,EE,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,EUR,8.0,EUR,8.0,EUR,0.02,KIKIOSK OU,FastFoodRestaurants,0.0,0.0175902,0.05788917599999999,-0.040298975999999986
13598,2018-01-14 12:25:40,7098f3fb-3283-4dd0-824d-ee78354bf03b,GB,Domestic,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,GBP,3.78,GBP,3.78,GBP,0.01,CENTRAL ENG COOP,DepartmentStores,0.0,0.01,0.051840000000000004,-0.04184
13606,2018-01-14 12:57:24,e6af604f-973f-416d-86c9-5521425d2de4,EE,Inter,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,EUR,28.18,EUR,28.18,EUR,0.06,ZOOPLANET KRISTI.ENDLA,PetShopsPetFoodAndSupplies,0.0,0.0527706,0.05256462245999999,0.000205977540000013
13615,2018-01-14 13:25:00,ee19e8c7-cd0a-4aca-a345-b8a2976f88c0,EE,Inter,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,EUR,36.21,EUR,36.21,EUR,0.07,MUSTAKIVI SELVER,GroceryStoresSupermarkets,0.0,0.06156570000000001,0.05044588286999996,0.01111981713000005
13694,2018-01-14 19:31:10,c6bebd92-5a96-49a5-b986-4b6299206706,AU,Intra,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,AUD,10.64,GBP,6.2,GBP,0.07,AIRPORT RETAIL ENTER,FastFoodRestaurants,0.16681144000000003,0.23681144000000004,0.051858514300000005,0.18495292570000005
13720,2018-01-14 21:55:21,7e76d9f6-67cc-467a-8430-4d791ccdeab1,UN,Intra,ECOM_PURCHASE,POS/ECOM,ECOM,UNKNOWN,SUCCESS,USD,86.1,USD,86.1,USD,1.38,AMERICANFLOWERS,Florists,0.0,1.02826146,-0.020793217124999985,1.049054677125
13721,2018-01-14 22:14:55,c6bebd92-5a96-49a5-b986-4b6299206706,AU,Intra,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,AUD,10.0,GBP,5.79,GBP,0.06,DELAWARE NORTH RETAI,LodgingHotelsMotelsResorts,0.11971000000000043,0.17971000000000042,0.052312137499999994,0.12739786250000043
13726,2018-01-14 23:17:50,7e76d9f6-67cc-467a-8430-4d791ccdeab1,UN,Intra,ECOM_PURCHASE,POS/ECOM,ECOM,UNKNOWN,SUCCESS,USD,19.7,USD,19.7,USD,0.32,AMAZON.COM,RMiscellaneousAndSpecial,0.0,0.23843744,0.041051493875,0.197385946125
13733,2018-01-15 3:54:43,c6bebd92-5a96-49a5-b986-4b6299206706,AU,Intra,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,AUD,33.0,GBP,19.08,GBP,0.21,WOODSTOCK WINERY AND,PackageStoresBeerWineLiqu,0.36804299999999657,0.5780429999999965,0.03601005374999999,0.5420329462499965
13734,2018-01-15 3:57:26,c6bebd92-5a96-49a5-b986-4b6299206706,AU,Intra,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,AUD,40.0,GBP,23.16,GBP,0.25,WOODSTOCK WINES,PackageStoresBeerWineLiqu,0.4788400000000017,0.7288400000000017,0.031048550000000008,0.6977914500000018
13737,2018-01-15 5:47:44,c6bebd92-5a96-49a5-b986-4b6299206706,AU,Intra,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,AUD,58.0,GBP,33.79,GBP,0.37,D'Arenberg Pty Ltd,TouristAttractionsAndExhibits,0.9023180000000011,1.2723180000000012,0.0182903975,1.2540276025000012
13747,2018-01-15 8:02:22,e6af604f-973f-416d-86c9-5521425d2de4,EE,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,EUR,4.75,EUR,4.75,EUR,0.01,REGALIA KAUPLU.PUHANGU,PackageStoresBeerWineLiqu,0.0,0.0087951,0.05874669825000001,-0.04995159825000001
13801,2018-01-15 11:13:32,c6bebd92-5a96-49a5-b986-4b6299206706,AU,Intra,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,AUD,100.0,GBP,57.89,GBP,0.64,PRESS FOOD AND WINE AD,EatingPlacesRestaurants,1.187100000000001,1.827100000000001,-0.011478624999999992,1.8385786250000011
13809,2018-01-15 11:48:52,e6af604f-973f-416d-86c9-5521425d2de4,EE,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,EUR,4.18,EUR,4.18,EUR,0.01,VEERENNI CAFE .VEERENN,FastFoodRestaurants,0.0,0.0087951,0.05889709446,-0.05010199446
13815,2018-01-15 12:10:29,ee19e8c7-cd0a-4aca-a345-b8a2976f88c0,EE,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,EUR,4.18,EUR,4.18,EUR,0.01,VEERENNI CAFE .VEERENN,FastFoodRestaurants,0.0,0.0087951,0.05889709446,-0.05010199446
